DOEID,EUI,GNDHDD65,HDD30YR,HDD65,TOTSQFT_EN,HDD50,CDD65,CDD30YR,CDD80,TEMPGONEAC,TEMPHOMEAC,TEMPNITEAC,EQUIPAGE,AGECENAC,WHEATAGE,NOACDAYS,AGECDRYER,AGERFRI1,NOHEATDAYS,AGECWASH,AGERFRI2,AGEDW,HHAGE,DBT99,AGEFRZR,AMTMICRO,TYPERFR2,WINDOWS,OUTGRILLFUEL,STORIES,LGTIN4,GWT,WWACAGE,COOKTUSE,TYPERFR1,TEMPGONE,OA_LAT,TEMPNITE,SEPCOOKTUSE,DBT1,SMARTMETER,DRYRUSE,WASHLOAD,INTDATA,INTDATAACC,TEMPHOME,USEMOISTURE,OVENUSE,ESWIN,USENOTMOIST,DWASHUSE,ESLIGHT,ESFRIG,ESWATER,DIVISION,ESCWASH,ESDRYER,SEPOVENUSE,STOVENFUEL,MONTUB,ESDISHW,IECC_CLIMATE_PUB,AUDIT,EQUIPAUXTYPE,OVENFUEL,LOCRFRI2,SIZFREEZ,SIZRFRI2,TOTROOMS,DRYRFUEL,MONEYPY,YEARMADERANGE,AUDITCHG,DWCYCLE,TVTYPE2,STOVEFUEL,USEWWAC,NUMCFAN,ROOFTYPE,TVONWE2,USECENAC,SIZEOFGARAGE,MONPOOL,ATHOME,FUELAUX,TVONWD2,SMARTTHERM,ESFREEZE,TVSIZE2,FREEAUDIT,LGTINLED,UPRTFRZR,NUMBERAC,RECYCAPP,TAXCREDITAPP,OTHROOMS,FUELH2O,EELIGHTS,REBATEAPP,FUELTUB,EQUIPM,CLIMATE_REGION_PUB,OCCUPYYRANGE,BENOTHER,LGTINCAN,WALLTYPE,FUELHEAT,TVCOLOR,NHSLDMEM,BASEHEAT,RNSETEMP,BASEFIN,LGTINCFL,WASHTEMP,TVTYPE1,CABLESAT,THERMAINAC,PERIODNG,BASECOOL,PROTHERMAC,NUMSMPHONE,WHEATSIZ,LGTOUTNUM,COMBODVR,TVONWE1,TVONWD1,NUMTABLET,LGTINNUM,COOLTYPE,NUMFLOORFAN,NUMLAPTOP,FUELH2O2,NUMMEAL,HOUSEHOLDER_RACE,EDUCATION,ATTICFIN,EQUIPMUSE,H2OHEATAPT,PLAYSTA,DVD,PERIODEL,BEDROOMS,SWAMPCOL,GARGHEAT,NUMCHILD,ZCENACHP,ATTCHEAT,REGIONC,ATTCCOOL,ZATTICFIN,ZATTCHEAT,GARGCOOL,ZSWAMPCOL,ZATTCCOOL,ZGARGCOOL,ZLOCRFRI2,TVSIZE1,ZAGERFRI2,ZBASEFIN,ZBASEHEAT,ZGARGHEAT,CENACHP,ZSIZEOFGARAGE,ZSIZRFRI2,ZBASECOOL,ZAGEFRZR,ZUPRTFRZR,ZSIZFREEZ,INTSTREAM,TOPFRONT,ZDWCYCLE,PRKGPLC1,ATTIC,ZTYPERFR2,ZUSEMOISTURE,WINFRAME,ZAGECENAC,CELLAR,LGTOUTCNTL,ZTVTYPE2,ZOUTGRILLFUEL,ZPROTHERMAC,ZWWACAGE,SCALEE,ZUSECENAC,NUMADULT,ZTHERMAINAC,NUMATTICFAN,ZUSEWWAC,FUELPOOL,ZNUMBERAC,DOOR1SUM,ZAGEDW,ZDWASHUSE,SCALEB,TYPEHUQ,ZTVONWD2,ZTVONWE2,ZTVSIZE2,ZSEPCOOKTUSE,NUMWHOLEFAN,NCOMBATH,ZSTOVEFUEL,CELLPHONE,NUMFRIG,ZUSENOTMOIST,OUTLET,INWIRELESS,DRAFTY,ZSEPOVENUSE,PROTHERM,ZOVENFUEL,PAYHELP,TVAUDIOSYS,DESKTOP,ADQINSUL,ELPERIPH,ZPAYHELP,SCALEG,POOL,VCR,ZTEMPGONEAC,SIZRFRI1,ZSTOVENFUEL,ZOVENUSE,ZCOOKTUSE,SWIMPOOL,ZTEMPNITEAC,DUALOVENFUEL,ZLGTOUTCNTL,EMPLOYHH,ZSTORIES,ZNUMWHOLEFAN,ZCELLAR,ZATTIC,ZPRKGPLC1,ZNUMATTICFAN,ZTEMPHOMEAC,UATYP10,ENERGYASST15,ZMONTUB,STUDIO,ENERGYASST14,SOLAR,ZH2OHEATAPT,NGPAY,ZLGTOUTNUM,HIGHCEIL,ZCOOLTYPE,ZWHEATSIZ,ENERGYASST13,ZSTUDIO,BACKUP,ZSWIMPOOL,ZAGECDRYER,ELPAY,ENERGYASST12,ZMONPOOL,ZPOOL,ZWASHTEMP,ZRNSETEMP,ZDRYRFUEL,ZDRYRUSE,ZFUELTUB,ENERGYASST11,NUMFREEZ,MORETHAN1H2O,SEPDVR,ZAGECWASH,ZROOFTYPE,NHAFBATH,ZINWIRELESS,OVEN,ZWASHLOAD,ZTOPFRONT,ICE,ENERGYASSTOTH,ELFOOD,ZMORETHAN1H2O,HHSEX,UGCOOK,LGTINCNTL,ZENERGYASST11,ZENERGYASST12,ZENERGYASST13,ZENERGYASST14,ZENERGYASST15,ZENERGYASSTOTH,ZBACKUP,TYPEGLASS,ZPROTHERM,ZOUTLET,UGOTH,TOAST,COFFEE,NOHEATHELP,BLENDER,MOISTURE,ZNOACDAYS,CROCKPOT,NOACHELP,ELWARM,OUTGRILL,ZFUELH2O2,ZTOTSQFT_EN,ZNOACHELP,TOASTOVN,ZNOHEATDAYS,ZTVTYPE1,KOWNRENT,ZNOHEATHELP,STOVE,STOVEN,ELWATER,METROMICRO,DISHWASH,UGWATER,NOTMOIST,ZFUELPOOL,RICECOOK,FOODPROC,MICRO,ZNGAMOUNT,APPOTHER,ZWHEATAGE,ZSEPDVR,SDESCENT,RECBATH,ZAMTMICRO,ZTVONWD1,ZCOMBODVR,ZPLAYSTA,ZTVONWE1,AIRCOND,ELCOOL,ZINTSTREAM,ZCABLESAT,ZMONEYPY,ZEQUIPAGE,ZVCR,ZDVD,ZYEARMADERANGE,DUALCOOKTFUEL,ZTVAUDIOSYS,ZHIGHCEIL,ZTVSIZE1,DRYER,ZFUELH2O,ZTEMPGONE,ZELAMOUNT,ZWINFRAME,CWASHER,INTERNET,ENERGYASST,ZHOUSEHOLDER_RACE,THERMAIN,ZAGERFRI1
10851,76.01947712,4299.66,4754,4025,1901,766,458,253,19,70,75,75,5,-2,41,-2,41,1,-2,41,-2,41,43,27.3,3,7,-2,42,23,20,15,53.22,1,9,22,65,0.351,68,-2,88,0,6,6,-2,-2,72,-2,1,0,-2,4,0,1,0,10,0,0,-2,1,-2,0,7,0,1,-2,-2,2,-2,8,5,3,1,-2,2,3,-2,4,3,5,2,-2,-2,-2,0,5,1,0,0,2,0,0,1,1,0,0,5,5,0,0,-2,2,5,8,0,3,2,1,2,4,-2,3,-2,3,3,3,0,-2,1,-2,-2,4,2,1,0,4,3,3,3,2,1,2,-2,3,1,5,0,3,-2,3,1,1,3,0,-2,2,-2,0,4,0,0,0,-2,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,1,0,0,1,-2,-2,1,-2,0,0,1,0,-2,0,0,-2,2,-2,0,0,-2,0,1,0,0,0,2,0,0,0,-2,3,2,-2,0,1,-2,0,1,4,-2,1,-2,-2,0,1,2,1,-2,0,-2,0,1,4,0,0,0,0,1,-2,0,1,0,0,0,0,0,0,1,2,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,1,1,-2,-2,-2,-2,-2,-2,0,1,0,0,0,0,1,-2,0,0,-2,1,-2,1,1,-2,1,-2,1,-2,0,1,-2,0,1,1,1,1,0,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10855,34.21977154,1108.17,2428,2048,3436,565,3036,2539,718,78,75,72,42,1,42,-2,2,2,-2,2,-2,2,53,26.7,-2,7,-2,41,2,20,4,66.67,-2,1,5,65,9.142,66,-2,99,-9,3,2,-9,-9,69,4,0,0,-2,2,0,1,0,7,1,1,-2,1,-2,1,3,0,1,-2,-2,-2,-2,10,5,6,6,-2,2,1,-2,-2,4,5,1,3,2,4,0,5,1,1,-2,2,0,4,-2,-2,1,0,6,1,0,0,-2,3,3,7,0,2,1,1,3,2,-2,3,-2,4,3,1,2,1,1,-2,1,1,3,1,1,3,2,1,3,1,0,1,-2,2,1,5,0,3,-2,0,1,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,-2,2,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,0,1,0,1,1,-2,0,2,0,0,0,0,0,0,-2,0,0,2,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,-2,0,2,-2,0,1,-2,1,1,3,-2,1,-2,-2,0,1,2,1,-2,0,0,0,0,4,0,0,0,1,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,1,0,0,0,0,1,-2,0,0,1,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,0,0,1,-2,0,1,-2,0,-2,1,1,-2,1,-2,0,-2,0,1,-2,0,1,0,1,1,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10861,31.702717,6403.23,6629,5576,4106,2679,1078,629,66,75,75,75,2,2,41,-2,3,2,-2,3,-2,2,69,6.3,-2,20,-2,41,-2,20,10,47.46,-2,70,21,71,2.928,71,-2,87.8,1,4,4,-9,0,71,6,2,1,-2,4,0,1,0,3,0,0,-2,5,-2,1,8,0,1,-2,-2,-2,-2,9,1,2,5,-2,1,5,-2,-2,0,5,2,1,2,-2,5,5,2,0,-2,1,0,0,-2,-2,0,0,5,1,0,0,-2,3,1,5,0,1,1,1,2,2,1,2,0,0,2,5,0,1,1,1,0,0,2,2,1,4,4,1,3,1,1,0,-2,4,1,3,0,1,-2,0,1,1,4,-2,0,0,0,0,2,0,0,0,0,-2,0,0,-2,2,-2,0,0,0,0,0,-2,0,-2,-2,-2,1,2,0,1,1,-2,0,3,0,1,1,0,-2,0,-2,0,0,2,0,0,-2,-2,-2,1,0,0,0,2,0,0,0,-2,0,2,-2,2,1,-2,1,1,3,-2,0,-2,-2,0,2,2,2,-2,0,-2,1,0,4,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,1,0,0,0,0,0,-2,1,0,2,0,1,-2,-2,-2,-2,-2,-2,0,2,0,0,1,1,1,-2,0,1,-2,1,-2,1,0,-2,1,-2,0,-2,0,1,-2,0,1,0,1,1,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10864,72.54149281,4560.82,4768,4619,487,2049,1540,1261,93,72,72,72,3,-2,2,-2,-2,41,-2,-2,-2,-2,43,16.6,-2,-2,-2,20,-2,-2,4,53.63,2,10,22,65,5.577,70,-2,91.1,0,-2,-2,-2,-2,72,-2,1,0,-2,-2,0,0,0,2,-2,-2,-2,1,-2,-2,6,-9,1,-2,-2,-2,-2,2,-2,3,1,-9,-2,-2,-2,1,0,-2,-2,-2,-2,-2,5,5,-2,-2,-2,-2,-2,4,-2,1,-2,-2,1,1,-2,-2,-2,2,4,8,-2,4,1,1,0,2,-2,-2,-2,4,-2,-2,-2,-2,5,-2,-2,2,-2,-2,-2,-2,-2,2,1,2,1,1,-2,2,1,3,-2,5,2,-2,-2,1,1,-2,-2,0,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,0,0,-2,2,-2,-2,0,-2,0,0,-2,-2,2,5,-2,-2,-2,-2,-2,1,-2,0,1,-2,-2,1,3,-2,-2,-2,-2,-2,0,3,1,-2,0,-2,-2,1,2,0,0,0,-2,1,-2,-2,0,-2,-2,-2,-2,-2,-2,1,1,-2,-2,0,-2,-2,0,1,-2,1,0,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,0,0,0,-2,-2,0,-2,0,-2,1,1,0,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,0,1,0,-2,0,0,-2,1,-2,1,0,-2,1,-2,0,-2,-2,2,-2,0,1,0,1,0,1,0,-2,0,0,0,1,1,1,-2,0,0,-2,-2,-2,-2,-2,1,1,-2,-2,0,1,-2,-2,1,-2,-2,0,-2,0,1,1,0,0,0,1,0,0,0,0
10867,50.89724753,5708.47,5259,4913,1620,1973,1054,901,59,70,68,68,3,3,1,-2,41,3,-2,42,5,-2,61,16.1,3,15,21,41,2,10,5,49.36,-2,8,21,65,3.012,70,-2,90,-9,15,13,-9,-9,70,1,1,0,-2,-2,1,1,1,2,0,0,-2,5,-2,-2,8,0,1,-2,2,2,4,6,5,3,1,-2,-2,1,-2,-2,4,5,3,2,-2,-2,0,5,3,0,1,2,0,2,2,-2,0,1,4,1,0,0,-2,3,1,5,0,4,3,1,3,2,0,2,0,3,2,3,0,1,1,0,0,2,1,1,2,4,4,0,2,1,0,2,-2,4,1,2,0,2,-2,1,0,1,2,-2,-2,0,0,0,1,0,0,0,-2,-2,0,-2,0,2,0,0,0,-2,0,-2,0,0,0,0,0,0,1,-2,0,1,0,0,1,0,1,0,0,0,0,-2,0,0,2,0,0,-2,-2,-2,0,-2,-2,2,2,0,0,0,-2,0,1,-2,0,2,-2,1,1,4,-2,0,-2,-2,0,0,2,1,-2,3,-2,1,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,1,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,0,0,0,0,0,1,-2,1,0,2,0,0,-2,-2,-2,-2,-2,-2,0,1,0,0,0,0,1,-2,0,1,-2,1,-2,1,1,-2,1,-2,0,-2,0,1,-2,0,1,0,1,0,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10874,39.68549941,3870.39,4243,3791,2541,1537,1776,1473,77,-2,-2,-2,1,-2,1,-2,-2,-2,2,1,-2,-2,37,15.9,-2,0,-2,30,-2,20,6,54.74,-2,-2,-2,64,7.43,62,-2,91.5,0,-2,1,-2,-2,64,-2,-2,0,-2,-2,0,-2,0,6,0,-2,-2,-2,-2,-2,6,1,9,-2,-2,-2,-2,4,-2,2,6,0,-2,1,-2,-2,0,4,2,-2,-2,1,3,1,2,-2,-2,2,-2,0,-2,-2,-2,-2,2,1,-2,-2,-2,10,4,7,-2,4,1,5,7,4,0,2,1,2,1,3,0,-2,1,-2,-2,0,1,2,0,2,2,0,1,-2,0,1,5,0,1,1,1,5,-2,1,0,1,2,-2,-2,3,-2,0,3,-2,0,0,-2,-2,-2,-2,-2,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,1,-2,0,1,-2,-2,1,-2,1,1,0,-2,-2,-2,0,-2,1,-2,0,-2,1,-2,0,-2,-2,1,3,0,0,0,-2,0,1,-2,0,0,-2,0,-2,1,-2,-2,-2,-2,0,0,3,0,-2,0,1,0,-2,-2,-2,-2,-2,1,-2,-2,0,1,0,0,0,0,0,0,-2,1,-2,-2,-2,-2,0,-2,3,0,0,-2,0,-2,-2,0,0,-2,3,-2,0,0,0,0,-2,-2,-2,-2,0,1,0,1,0,1,-2,0,0,0,-2,-2,0,0,1,0,1,-2,-2,-2,-2,-2,-2,0,1,-2,0,1,1,1,0,1,0,-2,1,-2,1,0,0,1,-2,1,0,0,2,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,0,0,0,0,1,0,0,1,0,0,0,0,-2
10877,39.13534765,1668.28,2620,2001,1700,271,1886,1382,61,82,78,78,41,41,41,-2,3,3,-2,3,-2,41,62,33,-2,5,-2,30,-2,10,0,62.26,-2,1,22,65,0.003,68,0,97.9,-9,5,5,0,-2,70,-2,0,-9,-2,5,-9,-9,-9,10,-9,-9,-2,1,-2,-9,4,-9,1,-2,-2,-2,-2,5,5,8,7,-9,2,1,1,-2,2,1,2,3,2,-2,5,5,1,-9,-2,3,-2,0,-2,-2,-2,-2,2,1,-2,-2,-2,3,2,8,-2,3,4,1,2,2,-2,2,-2,0,2,1,0,1,1,-2,1,2,2,2,2,4,3,0,2,1,0,2,-2,4,1,5,0,3,-2,0,1,1,3,0,0,0,1,0,4,0,0,0,0,0,0,0,-2,3,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,0,1,1,1,1,-2,-2,2,0,0,0,0,-2,0,-2,0,0,2,0,0,-2,-2,-2,2,0,1,0,2,1,0,0,0,2,2,0,0,1,-2,1,1,4,-2,1,-2,-2,1,0,1,1,-2,3,-2,0,0,3,0,0,0,0,0,-2,1,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,1,0,0,0,-2,-2,0,0,0,2,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,2,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,1,-2,1,0,-2,0,-2,1,0,-2,1,-2,0,-2,0,2,-2,1,1,0,1,1,1,0,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,1,1,0
10880,67.15599362,6618.49,6837,6515,1881,3098,611,668,43,50,60,60,41,-2,3,-2,3,3,-2,3,3,-2,36,3.2,2,14,1,50,23,10,3,46.87,3,14,21,68,2.517,50,-2,86.5,0,4,4,-2,-2,66,1,3,0,0,-2,1,0,1,3,0,0,-2,1,-2,-2,10,1,1,-2,4,3,2,5,5,1,2,1,-2,3,-2,1,1,5,4,-2,-2,-2,5,5,4,0,0,3,1,0,1,1,0,0,1,5,0,0,-2,3,1,7,1,4,3,1,5,2,1,3,1,2,1,3,1,-2,1,0,-2,1,2,1,0,5,5,0,2,2,2,0,-2,2,2,2,1,1,-2,0,4,1,4,-2,-2,0,-2,1,2,0,0,0,-2,-2,0,-2,0,4,0,0,0,-2,-2,-2,0,0,0,0,0,0,1,-2,0,1,0,0,1,-2,1,1,0,0,-2,0,0,-2,2,-2,0,0,-2,0,0,-2,-2,0,2,0,0,0,-2,1,1,-2,1,2,0,0,0,3,-2,0,-2,-2,0,1,1,0,-2,0,-2,0,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,1,-2,-2,0,0,-2,1,0,1,0,0,1,-2,0,0,0,1,0,-2,-2,0,0,0,0,-2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-2,0,1,-2,0,-2,1,1,-2,1,-2,0,-2,0,1,-2,0,1,1,1,0,0,1,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-2,0,0,0,1,0,1,0,0,1,1,1,0,1,0
10888,116.4525023,5591.44,6203,5433,1742,2609,1166,1068,23,74,74,74,42,42,3,-2,3,1,-2,3,3,1,54,-0.2,-2,8,22,50,2,20,15,49.68,-2,-2,5,69,4.793,69,10,89.6,1,3,3,1,1,69,-2,-2,1,-2,5,0,1,1,4,0,0,4,-2,5,0,8,0,3,5,1,-2,3,14,5,8,6,-2,4,3,1,-2,7,5,2,1,3,-2,2,1,2,0,-2,2,0,0,-2,-2,0,0,9,1,0,0,5,3,1,6,0,2,3,1,5,3,1,2,1,4,2,3,4,1,1,1,1,5,2,3,0,3,2,1,5,1,0,1,-2,3,1,4,0,1,-2,1,1,1,5,-2,0,1,0,0,2,0,0,0,0,-2,0,0,0,3,0,0,0,0,0,0,0,0,-2,-2,-2,0,2,0,1,1,0,-2,2,0,1,0,0,0,0,-2,0,0,2,0,2,-2,-2,-2,2,0,0,0,2,0,0,0,0,0,3,0,0,4,-2,1,1,3,0,1,0,-2,1,2,3,2,-2,0,-2,0,0,3,-2,-2,-2,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,0,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,0,-2,0,0,4,0,0,2,0,2,0,0,1,-2,1,0,2,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,0,-2,1,0,-2,0,-2,0,1,-2,1,-2,0,-2,0,1,-2,1,0,0,1,1,1,0,-2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10893,34.10056164,7722.14,7044,6706,1606,3365,663,862,0,70,70,65,3,3,3,-2,-2,3,-2,-2,-2,-2,21,-4.5,-2,20,-2,41,23,10,3,43.84,-2,5,22,62,1.937,65,-2,88.8,0,-2,-2,-2,-2,68,-2,5,0,-2,-2,0,0,0,3,-2,-2,-2,5,-2,-2,10,0,1,-2,-2,-2,-2,3,-2,1,1,-2,-2,-2,-2,-2,1,5,-2,2,-2,-2,4,5,-2,0,-2,-2,-2,0,-2,-2,-2,-2,2,1,-2,-2,-2,3,1,8,-2,1,3,1,0,2,0,-2,1,0,-2,-2,-2,1,1,0,0,2,1,1,-2,-2,-2,1,1,1,2,1,-2,3,1,3,-2,4,-2,-2,-2,1,1,-2,-2,0,0,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,-2,-2,-2,-2,0,0,-2,-2,1,0,1,0,-2,0,0,-2,0,0,2,0,0,-2,-2,-2,0,-2,-2,3,2,-2,-2,-2,-2,0,1,-2,0,1,-2,0,1,2,-2,0,-2,-2,-2,0,2,1,-2,2,-2,-2,0,2,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,0,0,0,-2,-2,0,-2,1,0,1,0,0,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,0,-2,1,0,-2,0,-2,1,1,-2,1,-2,0,-2,-2,2,-2,0,1,0,1,0,1,0,-2,1,0,1,0,0,0,-2,1,0,0,-2,-2,-2,-2,1,1,-2,-2,0,0,-2,-2,1,-2,-2,0,-2,0,0,0,0,0,0,1,0,0,1,0
10898,76.34595,934.02,2071,1572,800,332,2766,2248,232,78,78,75,5,5,3,-2,3,3,-2,3,-2,-2,57,28.9,-2,7,-2,30,23,-2,19,66.47,2,3,21,65,15.027,65,-2,92.9,0,1,1,-2,-2,75,-2,1,-9,-2,-2,-9,-9,-9,6,-9,-9,-2,1,-2,-2,3,0,1,-2,-2,-2,-2,4,5,2,5,-2,-2,-2,-2,1,1,3,-2,1,-2,-2,1,5,-2,0,-2,-2,-2,0,-2,1,-2,-2,2,5,-2,-2,-2,3,3,8,-2,4,3,1,1,1,-2,3,-2,4,2,3,1,1,1,-2,0,1,1,1,1,3,3,1,1,3,1,1,-2,4,1,3,-2,1,-2,0,0,1,2,0,-2,0,0,-2,3,-2,-2,-2,-2,0,-2,-2,-2,2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,2,0,-2,0,-2,0,0,0,0,0,1,0,-2,0,-2,0,0,-2,-2,0,1,-2,-2,-2,-2,-2,1,-2,0,1,-2,0,1,3,-2,0,-2,-2,0,0,3,0,-2,0,-2,0,0,3,0,0,0,0,0,-2,0,1,-2,-2,-2,-2,-2,-2,0,3,-2,-2,-2,-2,0,-2,1,0,-2,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,1,1,0,-2,-2,-2,-2,-2,-2,0,1,0,0,0,0,1,-2,1,0,-2,1,-2,1,1,-2,0,-2,1,-2,0,2,-2,0,1,1,3,0,0,0,-2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,-2,0,1,0,0,0,0,1,1,0,0,1,0
10913,82.16387677,5850.33,6993,6972,1550,3448,414,422,18,70,73,70,41,41,2,-2,3,3,-2,3,-2,3,48,4.9,-2,10,-2,41,2,10,1,48.97,-2,7,21,70,3.3,67,-2,87.5,1,7,7,1,1,69,-2,4,1,-2,0,1,1,1,3,1,1,-2,5,-2,0,8,0,1,-2,-2,-2,-2,7,5,2,3,-2,-2,3,-2,-2,1,5,2,3,1,-2,5,5,2,0,-2,3,-2,4,-2,-2,-2,-2,4,1,-2,-2,-2,3,1,8,-2,4,3,1,3,5,-2,3,-2,3,3,4,0,1,1,-2,1,4,3,2,0,2,2,3,2,1,3,0,-2,3,1,3,0,1,-2,1,0,1,3,-2,0,3,0,0,2,0,0,0,0,-2,0,0,-2,3,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,3,2,-2,1,1,-2,-2,3,1,0,0,0,0,0,-2,3,0,2,0,0,-2,-2,-2,1,0,0,1,2,0,0,0,-2,0,1,-2,0,1,-2,1,1,1,-2,1,-2,0,2,1,3,1,0,0,-2,0,1,4,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,2,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,1,0,0,0,0,1,-2,1,0,2,0,0,-2,-2,-2,-2,-2,-2,0,1,0,0,0,1,1,-2,0,0,-2,1,-2,1,1,-2,1,-2,0,-2,0,2,-2,0,1,0,1,1,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-2,0,0,0,1,0,1,0,0,1,1,0,0,1,0
10916,30.78806171,0,640,402,2528,29,3496,2925,182,78,78,78,41,1,41,-2,5,1,-2,42,41,1,49,42.5,-2,25,21,42,1,20,20,74.95,-2,25,23,65,27.73,68,25,90.5,1,10,10,1,1,72,-2,10,1,-2,5,0,1,1,5,1,1,25,1,-2,1,1,0,1,5,2,-2,4,7,1,3,5,-2,2,3,1,-2,5,5,2,1,1,-2,5,5,2,0,-2,3,0,4,-2,-2,0,0,4,1,0,0,-2,3,3,8,0,4,3,1,3,4,-2,3,-2,4,3,1,1,1,1,-2,1,3,3,1,0,5,3,1,3,1,0,2,-2,1,1,3,0,1,-2,1,0,1,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,0,-2,-2,0,1,0,0,-2,-2,-2,-2,0,2,0,1,1,0,-2,1,0,0,1,0,0,0,-2,0,0,3,0,0,-2,-2,-2,2,0,0,0,3,0,0,0,0,0,2,0,0,2,-2,0,1,4,0,1,0,-2,0,0,1,1,-2,0,-2,0,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,1,0,1,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,1,0,1,0,1,0,0,1,-2,1,0,1,1,1,-2,-2,-2,-2,-2,-2,0,2,0,0,1,1,1,-2,0,0,-2,1,-2,1,1,-2,1,-2,0,-2,0,1,-2,1,1,0,1,1,1,0,-2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
